"old_la_code","new_la_code","la_name","urn","schname","measure","value","lowerci","upperci"
383,"E08000035","Leeds",136326,"Green Lane Primary Academy","ptrwm_exp","78%",NA,NA
383,"E08000035","Leeds",136326,"Green Lane Primary Academy","ptrwm_exp_fsm6cla1a","83%",NA,NA
383,"E08000035","Leeds",136326,"Green Lane Primary Academy","ptrwm_exp_notfsm6cla1a","77%",NA,NA
383,"E08000035","Leeds",136326,"Green Lane Primary Academy","readprog","0.5","-1.1","2.0"
383,"E08000035","Leeds",136326,"Green Lane Primary Academy","readprog_fsm6cla1a","0.5","-3.0","4.0"
383,"E08000035","Leeds",136326,"Green Lane Primary Academy","readprog_notfsm6cla1a","0.5","-1.3","2.2"
383,"E08000035","Leeds",136326,"Green Lane Primary Academy","writprog","0.3","-1.1","1.7"
383,"E08000035","Leeds",136326,"Green Lane Primary Academy","writprog_fsm6cla1a","0.2","-3.1","3.4"
383,"E08000035","Leeds",136326,"Green Lane Primary Academy","writprog_notfsm6cla1a","0.3","-1.3","1.9"
888,"E10000017","Lancashire",136365,"Hambleton Primary Academy","matprog","-0.6","-2.4","1.3"
888,"E10000017","Lancashire",136365,"Hambleton Primary Academy","matprog_fsm6cla1a","-1.0","-5.3","3.3"
888,"E10000017","Lancashire",136365,"Hambleton Primary Academy","matprog_notfsm6cla1a","-0.5","-2.5","1.6"
888,"E10000017","Lancashire",136365,"Hambleton Primary Academy","ptrwm_exp","76%",NA,NA
888,"E10000017","Lancashire",136365,"Hambleton Primary Academy","ptrwm_exp_fsm6cla1a","33%",NA,NA
888,"E10000017","Lancashire",136365,"Hambleton Primary Academy","ptrwm_exp_notfsm6cla1a","85%",NA,NA
888,"E10000017","Lancashire",136365,"Hambleton Primary Academy","readprog","0.3","-1.8","2.5"
888,"E10000017","Lancashire",136365,"Hambleton Primary Academy","readprog_fsm6cla1a","-1.4","-6.3","3.6"
888,"E10000017","Lancashire",136365,"Hambleton Primary Academy","readprog_notfsm6cla1a","0.7","-1.6","3.1"
888,"E10000017","Lancashire",136365,"Hambleton Primary Academy","writprog","-0.4","-2.3","1.6"
888,"E10000017","Lancashire",136365,"Hambleton Primary Academy","writprog_fsm6cla1a","-3.1","-7.7","1.4"
888,"E10000017","Lancashire",136365,"Hambleton Primary Academy","writprog_notfsm6cla1a","0.3","-1.9","2.4"
394,"E08000024","Sunderland",136486,"Town End Academy","matprog","-0.9","-2.9","1.1"
394,"E08000024","Sunderland",136486,"Town End Academy","matprog_fsm6cla1a","-2.1","-5.0","0.9"
394,"E08000024","Sunderland",136486,"Town End Academy","matprog_notfsm6cla1a","0.0","-2.6","2.7"
394,"E08000024","Sunderland",136486,"Town End Academy","ptrwm_exp","45%",NA,NA
394,"E08000024","Sunderland",136486,"Town End Academy","ptrwm_exp_fsm6cla1a","15%",NA,NA
394,"E08000024","Sunderland",136486,"Town End Academy","ptrwm_exp_notfsm6cla1a","69%",NA,NA
394,"E08000024","Sunderland",136486,"Town End Academy","readprog","-2.4","-4.6","-0.1"
394,"E08000024","Sunderland",136486,"Town End Academy","readprog_fsm6cla1a","-3.6","-7.0","-0.3"
394,"E08000024","Sunderland",136486,"Town End Academy","readprog_notfsm6cla1a","-1.4","-4.4","1.6"
394,"E08000024","Sunderland",136486,"Town End Academy","writprog","2.0","-0.1","4.1"
394,"E08000024","Sunderland",136486,"Town End Academy","writprog_fsm6cla1a","1.2","-1.9","4.3"
394,"E08000024","Sunderland",136486,"Town End Academy","writprog_notfsm6cla1a","2.7","-0.1","5.5"
394,"E08000024","Sunderland",136487,"Bexhill Academy","matprog","-0.2","-1.6","1.2"
394,"E08000024","Sunderland",136487,"Bexhill Academy","matprog_fsm6cla1a","0.2","-1.6","1.9"
394,"E08000024","Sunderland",136487,"Bexhill Academy","matprog_notfsm6cla1a","-0.9","-3.3","1.5"
394,"E08000024","Sunderland",136487,"Bexhill Academy","ptrwm_exp","71%",NA,NA
394,"E08000024","Sunderland",136487,"Bexhill Academy","ptrwm_exp_fsm6cla1a","70%",NA,NA
394,"E08000024","Sunderland",136487,"Bexhill Academy","ptrwm_exp_notfsm6cla1a","74%",NA,NA
394,"E08000024","Sunderland",136487,"Bexhill Academy","readprog","-1.6","-3.2","0.0"
394,"E08000024","Sunderland",136487,"Bexhill Academy","readprog_fsm6cla1a","-1.8","-3.8","0.2"
394,"E08000024","Sunderland",136487,"Bexhill Academy","readprog_notfsm6cla1a","-1.3","-4.1","1.5"
394,"E08000024","Sunderland",136487,"Bexhill Academy","writprog","1.0","-0.5","2.5"
394,"E08000024","Sunderland",136487,"Bexhill Academy","writprog_fsm6cla1a","0.6","-1.3","2.4"
394,"E08000024","Sunderland",136487,"Bexhill Academy","writprog_notfsm6cla1a","1.9","-0.7","4.5"
878,"E10000008","Devon",136561,"Ashburton Primary School","matprog","-3.2","-5.9","-0.5"
878,"E10000008","Devon",136561,"Ashburton Primary School","matprog_fsm6cla1a","-2.3","-5.8","1.2"
878,"E10000008","Devon",136561,"Ashburton Primary School","matprog_notfsm6cla1a","-4.6","-8.9","-0.2"
878,"E10000008","Devon",136561,"Ashburton Primary School","ptrwm_exp","67%",NA,NA
878,"E10000008","Devon",136561,"Ashburton Primary School","ptrwm_exp_fsm6cla1a","78%",NA,NA
878,"E10000008","Devon",136561,"Ashburton Primary School","ptrwm_exp_notfsm6cla1a","50%",NA,NA
878,"E10000008","Devon",136561,"Ashburton Primary School","readprog","-0.9","-4.0","2.2"
878,"E10000008","Devon",136561,"Ashburton Primary School","readprog_fsm6cla1a","-0.7","-4.7","3.3"
878,"E10000008","Devon",136561,"Ashburton Primary School","readprog_notfsm6cla1a","-1.1","-6.1","3.8"
878,"E10000008","Devon",136561,"Ashburton Primary School","writprog","-0.6","-3.4","2.3"
878,"E10000008","Devon",136561,"Ashburton Primary School","writprog_fsm6cla1a","0.9","-2.8","4.6"
878,"E10000008","Devon",136561,"Ashburton Primary School","writprog_notfsm6cla1a","-2.8","-7.4","1.8"
878,"E10000008","Devon",136562,"Buckfastleigh Primary School","matprog","-3.6","-5.6","-1.6"
878,"E10000008","Devon",136562,"Buckfastleigh Primary School","matprog_fsm6cla1a","-6.0","-9.2","-2.8"
878,"E10000008","Devon",136562,"Buckfastleigh Primary School","matprog_notfsm6cla1a","-2.1","-4.6","0.4"
878,"E10000008","Devon",136562,"Buckfastleigh Primary School","ptrwm_exp","50%",NA,NA
878,"E10000008","Devon",136562,"Buckfastleigh Primary School","ptrwm_exp_fsm6cla1a","20%",NA,NA
878,"E10000008","Devon",136562,"Buckfastleigh Primary School","ptrwm_exp_notfsm6cla1a","67%",NA,NA
878,"E10000008","Devon",136562,"Buckfastleigh Primary School","readprog","-3.5","-5.8","-1.3"
878,"E10000008","Devon",136562,"Buckfastleigh Primary School","readprog_fsm6cla1a","-6.1","-9.9","-2.2"
878,"E10000008","Devon",136562,"Buckfastleigh Primary School","readprog_notfsm6cla1a","-2.2","-5.0","0.7"
878,"E10000008","Devon",136562,"Buckfastleigh Primary School","writprog","-1.2","-3.3","0.9"
878,"E10000008","Devon",136562,"Buckfastleigh Primary School","writprog_fsm6cla1a","-1.8","-5.2","1.5"
878,"E10000008","Devon",136562,"Buckfastleigh Primary School","writprog_notfsm6cla1a","-0.8","-3.4","1.9"
878,"E10000008","Devon",136563,"Widecombe-in-the-Moor Primary","matprog","1.7","-2.6","6.0"
878,"E10000008","Devon",136563,"Widecombe-in-the-Moor Primary","matprog_fsm6cla1a","SUPP","SUPP","SUPP"
878,"E10000008","Devon",136563,"Widecombe-in-the-Moor Primary","matprog_notfsm6cla1a","SUPP","SUPP","SUPP"
878,"E10000008","Devon",136563,"Widecombe-in-the-Moor Primary","ptrwm_exp","86%",NA,NA
878,"E10000008","Devon",136563,"Widecombe-in-the-Moor Primary","ptrwm_exp_fsm6cla1a","SUPP",NA,NA
878,"E10000008","Devon",136563,"Widecombe-in-the-Moor Primary","ptrwm_exp_notfsm6cla1a","SUPP",NA,NA
878,"E10000008","Devon",136563,"Widecombe-in-the-Moor Primary","readprog","4.3","-0.7","9.2"
878,"E10000008","Devon",136563,"Widecombe-in-the-Moor Primary","readprog_fsm6cla1a","SUPP","SUPP","SUPP"
878,"E10000008","Devon",136563,"Widecombe-in-the-Moor Primary","readprog_notfsm6cla1a","SUPP","SUPP","SUPP"
878,"E10000008","Devon",136563,"Widecombe-in-the-Moor Primary","writprog","1.5","-3.0","6.1"
878,"E10000008","Devon",136563,"Widecombe-in-the-Moor Primary","writprog_fsm6cla1a","SUPP","SUPP","SUPP"
878,"E10000008","Devon",136563,"Widecombe-in-the-Moor Primary","writprog_notfsm6cla1a","SUPP","SUPP","SUPP"
908,"E06000052","Cornwall",136597,"Mount Hawke Academy","matprog","3.7","2.0","5.4"
908,"E06000052","Cornwall",136597,"Mount Hawke Academy","matprog_fsm6cla1a","4.2","0.2","8.2"
908,"E06000052","Cornwall",136597,"Mount Hawke Academy","matprog_notfsm6cla1a","3.6","1.8","5.4"
908,"E06000052","Cornwall",136597,"Mount Hawke Academy","ptrwm_exp","90%",NA,NA
908,"E06000052","Cornwall",136597,"Mount Hawke Academy","ptrwm_exp_fsm6cla1a","71%",NA,NA
908,"E06000052","Cornwall",136597,"Mount Hawke Academy","ptrwm_exp_notfsm6cla1a","94%",NA,NA
908,"E06000052","Cornwall",136597,"Mount Hawke Academy","readprog","4.2","2.3","6.2"
908,"E06000052","Cornwall",136597,"Mount Hawke Academy","readprog_fsm6cla1a","5.1","0.5","9.7"
908,"E06000052","Cornwall",136597,"Mount Hawke Academy","readprog_notfsm6cla1a","4.1","2.0","6.2"
908,"E06000052","Cornwall",136597,"Mount Hawke Academy","writprog","1.3","-0.5","3.0"
908,"E06000052","Cornwall",136597,"Mount Hawke Academy","writprog_fsm6cla1a","2.1","-2.1","6.4"
908,"E06000052","Cornwall",136597,"Mount Hawke Academy","writprog_notfsm6cla1a","1.1","-0.9","3.0"
303,"E09000004","Bexley",136599,"East Wickham Primary Academy","matprog","2.7","1.5","3.8"
303,"E09000004","Bexley",136599,"East Wickham Primary Academy","matprog_fsm6cla1a","2.5","0.7","4.2"
303,"E09000004","Bexley",136599,"East Wickham Primary Academy","matprog_notfsm6cla1a","2.8","1.3","4.4"
303,"E09000004","Bexley",136599,"East Wickham Primary Academy","ptrwm_exp","73%",NA,NA
303,"E09000004","Bexley",136599,"East Wickham Primary Academy","ptrwm_exp_fsm6cla1a","64%",NA,NA
303,"E09000004","Bexley",136599,"East Wickham Primary Academy","ptrwm_exp_notfsm6cla1a","80%",NA,NA
303,"E09000004","Bexley",136599,"East Wickham Primary Academy","readprog","2.2","0.9","3.5"
303,"E09000004","Bexley",136599,"East Wickham Primary Academy","readprog_fsm6cla1a","2.5","0.6","4.5"
303,"E09000004","Bexley",136599,"East Wickham Primary Academy","readprog_notfsm6cla1a","1.9","0.2","3.7"
303,"E09000004","Bexley",136599,"East Wickham Primary Academy","writprog","0.9","-0.3","2.1"
303,"E09000004","Bexley",136599,"East Wickham Primary Academy","writprog_fsm6cla1a","1.1","-0.7","2.9"
303,"E09000004","Bexley",136599,"East Wickham Primary Academy","writprog_notfsm6cla1a","0.7","-0.9","2.3"
878,"E10000008","Devon",136635,"Yealmpton Primary School","matprog","1.7","-0.8","4.1"
878,"E10000008","Devon",136635,"Yealmpton Primary School","matprog_fsm6cla1a","SUPP","SUPP","SUPP"
878,"E10000008","Devon",136635,"Yealmpton Primary School","matprog_notfsm6cla1a","SUPP","SUPP","SUPP"
878,"E10000008","Devon",136635,"Yealmpton Primary School","ptrwm_exp","61%",NA,NA
878,"E10000008","Devon",136635,"Yealmpton Primary School","ptrwm_exp_fsm6cla1a","SUPP",NA,NA
878,"E10000008","Devon",136635,"Yealmpton Primary School","ptrwm_exp_notfsm6cla1a","SUPP",NA,NA
878,"E10000008","Devon",136635,"Yealmpton Primary School","readprog","-0.1","-3.0","2.7"
878,"E10000008","Devon",136635,"Yealmpton Primary School","readprog_fsm6cla1a","SUPP","SUPP","SUPP"
878,"E10000008","Devon",136635,"Yealmpton Primary School","readprog_notfsm6cla1a","SUPP","SUPP","SUPP"
878,"E10000008","Devon",136635,"Yealmpton Primary School","writprog","0.4","-2.3","3.0"
878,"E10000008","Devon",136635,"Yealmpton Primary School","writprog_fsm6cla1a","SUPP","SUPP","SUPP"
878,"E10000008","Devon",136635,"Yealmpton Primary School","writprog_notfsm6cla1a","SUPP","SUPP","SUPP"
306,"E09000008","Croydon",136714,"Gonville Academy","matprog","5.7","4.3","7.1"
306,"E09000008","Croydon",136714,"Gonville Academy","matprog_fsm6cla1a","4.2","1.5","6.9"
306,"E09000008","Croydon",136714,"Gonville Academy","matprog_notfsm6cla1a","6.2","4.6","7.9"
306,"E09000008","Croydon",136714,"Gonville Academy","ptrwm_exp","83%",NA,NA
306,"E09000008","Croydon",136714,"Gonville Academy","ptrwm_exp_fsm6cla1a","63%",NA,NA
306,"E09000008","Croydon",136714,"Gonville Academy","ptrwm_exp_notfsm6cla1a","90%",NA,NA
306,"E09000008","Croydon",136714,"Gonville Academy","readprog","6.6","4.9","8.2"
306,"E09000008","Croydon",136714,"Gonville Academy","readprog_fsm6cla1a","7.4","4.2","10.5"
306,"E09000008","Croydon",136714,"Gonville Academy","readprog_notfsm6cla1a","6.3","4.4","8.2"
306,"E09000008","Croydon",136714,"Gonville Academy","writprog","4.1","2.6","5.6"
306,"E09000008","Croydon",136714,"Gonville Academy","writprog_fsm6cla1a","2.9","0.0","5.8"
306,"E09000008","Croydon",136714,"Gonville Academy","writprog_notfsm6cla1a","4.6","2.8","6.3"
874,"E06000031","Peterborough",136721,"Bishop Creighton Academy","matprog","1.0","-0.6","2.6"
874,"E06000031","Peterborough",136721,"Bishop Creighton Academy","matprog_fsm6cla1a","0.8","-1.6","3.1"
874,"E06000031","Peterborough",136721,"Bishop Creighton Academy","matprog_notfsm6cla1a","1.2","-1.0","3.4"
874,"E06000031","Peterborough",136721,"Bishop Creighton Academy","ptrwm_exp","55%",NA,NA
874,"E06000031","Peterborough",136721,"Bishop Creighton Academy","ptrwm_exp_fsm6cla1a","45%",NA,NA
874,"E06000031","Peterborough",136721,"Bishop Creighton Academy","ptrwm_exp_notfsm6cla1a","63%",NA,NA
874,"E06000031","Peterborough",136721,"Bishop Creighton Academy","readprog","0.4","-1.4","2.3"
874,"E06000031","Peterborough",136721,"Bishop Creighton Academy","readprog_fsm6cla1a","0.9","-1.8","3.6"
874,"E06000031","Peterborough",136721,"Bishop Creighton Academy","readprog_notfsm6cla1a","0.1","-2.5","2.6"
874,"E06000031","Peterborough",136721,"Bishop Creighton Academy","writprog","2.0","0.3","3.7"
874,"E06000031","Peterborough",136721,"Bishop Creighton Academy","writprog_fsm6cla1a","2.5","0.0","5.0"
874,"E06000031","Peterborough",136721,"Bishop Creighton Academy","writprog_notfsm6cla1a","1.6","-0.8","3.9"
884,"E06000019","Herefordshire",136759,"King's Caple Primary Academy","matprog","SUPP","SUPP","SUPP"
884,"E06000019","Herefordshire",136759,"King's Caple Primary Academy","matprog_fsm6cla1a",NA,NA,NA
884,"E06000019","Herefordshire",136759,"King's Caple Primary Academy","matprog_notfsm6cla1a","SUPP","SUPP","SUPP"
884,"E06000019","Herefordshire",136759,"King's Caple Primary Academy","ptrwm_exp","SUPP",NA,NA
884,"E06000019","Herefordshire",136759,"King's Caple Primary Academy","ptrwm_exp_fsm6cla1a",NA,NA,NA
884,"E06000019","Herefordshire",136759,"King's Caple Primary Academy","ptrwm_exp_notfsm6cla1a","SUPP",NA,NA
884,"E06000019","Herefordshire",136759,"King's Caple Primary Academy","readprog","SUPP","SUPP","SUPP"
884,"E06000019","Herefordshire",136759,"King's Caple Primary Academy","readprog_fsm6cla1a",NA,NA,NA
884,"E06000019","Herefordshire",136759,"King's Caple Primary Academy","readprog_notfsm6cla1a","SUPP","SUPP","SUPP"
884,"E06000019","Herefordshire",136759,"King's Caple Primary Academy","writprog","SUPP","SUPP","SUPP"
884,"E06000019","Herefordshire",136759,"King's Caple Primary Academy","writprog_fsm6cla1a",NA,NA,NA
884,"E06000019","Herefordshire",136759,"King's Caple Primary Academy","writprog_notfsm6cla1a","SUPP","SUPP","SUPP"
908,"E06000052","Cornwall",136760,"Charlestown Primary School","matprog","-1.7","-3.6","0.2"
908,"E06000052","Cornwall",136760,"Charlestown Primary School","matprog_fsm6cla1a","-3.7","-8.0","0.6"
908,"E06000052","Cornwall",136760,"Charlestown Primary School","matprog_notfsm6cla1a","-1.2","-3.3","1.0"
908,"E06000052","Cornwall",136760,"Charlestown Primary School","ptrwm_exp","70%",NA,NA
908,"E06000052","Cornwall",136760,"Charlestown Primary School","ptrwm_exp_fsm6cla1a","50%",NA,NA
908,"E06000052","Cornwall",136760,"Charlestown Primary School","ptrwm_exp_notfsm6cla1a","75%",NA,NA
908,"E06000052","Cornwall",136760,"Charlestown Primary School","readprog","-0.3","-2.5","1.9"
908,"E06000052","Cornwall",136760,"Charlestown Primary School","readprog_fsm6cla1a","-3.1","-8.1","1.8"
908,"E06000052","Cornwall",136760,"Charlestown Primary School","readprog_notfsm6cla1a","0.4","-2.1","2.9"
908,"E06000052","Cornwall",136760,"Charlestown Primary School","writprog","-0.8","-2.9","1.2"
908,"E06000052","Cornwall",136760,"Charlestown Primary School","writprog_fsm6cla1a","-5.9","-10.5","-1.4"
908,"E06000052","Cornwall",136760,"Charlestown Primary School","writprog_notfsm6cla1a","0.4","-1.8","2.7"
884,"E06000019","Herefordshire",136761,"Lord Scudamore Primary Academy","matprog","-0.4","-1.6","0.8"
884,"E06000019","Herefordshire",136761,"Lord Scudamore Primary Academy","matprog_fsm6cla1a","-3.0","-5.4","-0.6"
884,"E06000019","Herefordshire",136761,"Lord Scudamore Primary Academy","matprog_notfsm6cla1a","0.5","-0.9","1.8"
884,"E06000019","Herefordshire",136761,"Lord Scudamore Primary Academy","ptrwm_exp","66%",NA,NA
884,"E06000019","Herefordshire",136761,"Lord Scudamore Primary Academy","ptrwm_exp_fsm6cla1a","25%",NA,NA
884,"E06000019","Herefordshire",136761,"Lord Scudamore Primary Academy","ptrwm_exp_notfsm6cla1a","79%",NA,NA
884,"E06000019","Herefordshire",136761,"Lord Scudamore Primary Academy","readprog","0.4","-0.9","1.8"
884,"E06000019","Herefordshire",136761,"Lord Scudamore Primary Academy","readprog_fsm6cla1a","-0.4","-3.2","2.4"
884,"E06000019","Herefordshire",136761,"Lord Scudamore Primary Academy","readprog_notfsm6cla1a","0.7","-0.8","2.3"
884,"E06000019","Herefordshire",136761,"Lord Scudamore Primary Academy","writprog","1.5","0.3","2.8"
884,"E06000019","Herefordshire",136761,"Lord Scudamore Primary Academy","writprog_fsm6cla1a","1.3","-1.2","3.8"
884,"E06000019","Herefordshire",136761,"Lord Scudamore Primary Academy","writprog_notfsm6cla1a","1.6","0.2","3.0"
884,"E06000019","Herefordshire",136765,"Sutton Primary Academy","matprog","0.3","-2.2","2.8"
884,"E06000019","Herefordshire",136765,"Sutton Primary Academy","matprog_fsm6cla1a","SUPP","SUPP","SUPP"
884,"E06000019","Herefordshire",136765,"Sutton Primary Academy","matprog_notfsm6cla1a","SUPP","SUPP","SUPP"
884,"E06000019","Herefordshire",136765,"Sutton Primary Academy","ptrwm_exp","67%",NA,NA
884,"E06000019","Herefordshire",136765,"Sutton Primary Academy","ptrwm_exp_fsm6cla1a","SUPP",NA,NA
884,"E06000019","Herefordshire",136765,"Sutton Primary Academy","ptrwm_exp_notfsm6cla1a","SUPP",NA,NA
884,"E06000019","Herefordshire",136765,"Sutton Primary Academy","readprog","5.5","2.6","8.3"
884,"E06000019","Herefordshire",136765,"Sutton Primary Academy","readprog_fsm6cla1a","SUPP","SUPP","SUPP"
884,"E06000019","Herefordshire",136765,"Sutton Primary Academy","readprog_notfsm6cla1a","SUPP","SUPP","SUPP"
884,"E06000019","Herefordshire",136765,"Sutton Primary Academy","writprog","-0.4","-3.1","2.2"
884,"E06000019","Herefordshire",136765,"Sutton Primary Academy","writprog_fsm6cla1a","SUPP","SUPP","SUPP"
884,"E06000019","Herefordshire",136765,"Sutton Primary Academy","writprog_notfsm6cla1a","SUPP","SUPP","SUPP"
306,"E09000008","Croydon",136769,"West Thornton Primary Academy","matprog","0.6","-0.6","1.7"
306,"E09000008","Croydon",136769,"West Thornton Primary Academy","matprog_fsm6cla1a","0.1","-1.1","1.4"
306,"E09000008","Croydon",136769,"West Thornton Primary Academy","matprog_notfsm6cla1a","4.4","0.6","8.1"
306,"E09000008","Croydon",136769,"West Thornton Primary Academy","ptrwm_exp","56%",NA,NA
306,"E09000008","Croydon",136769,"West Thornton Primary Academy","ptrwm_exp_fsm6cla1a","53%",NA,NA
306,"E09000008","Croydon",136769,"West Thornton Primary Academy","ptrwm_exp_notfsm6cla1a","73%",NA,NA
306,"E09000008","Croydon",136769,"West Thornton Primary Academy","readprog","-1.4","-2.7","0.0"
306,"E09000008","Croydon",136769,"West Thornton Primary Academy","readprog_fsm6cla1a","-1.8","-3.2","-0.4"
306,"E09000008","Croydon",136769,"West Thornton Primary Academy","readprog_notfsm6cla1a","2.8","-1.5","7.1"
306,"E09000008","Croydon",136769,"West Thornton Primary Academy","writprog","-2.8","-4.0","-1.5"
