ChainID,ChainName,URN,JoinedDate,TrustID,TrustName
TR01668,THE PREMIER ACADEMY LIMITED,136275,01/09/2010,TR01668,THE PREMIER ACADEMY LIMITED
SP00625,WATFORD GRAMMAR SCHOOL FOR BOYS,136276,01/09/2010,TR02402,WATFORD GRAMMAR SCHOOL FOR BOYS
SP00266,HEALING MULTI ACADEMY TRUST,136277,01/09/2010,TR01008,HEALING MULTI ACADEMY TRUST
SP00711,THE FALLIBROOME ACADEMY,136278,01/09/2010,TR00770,THE FALLIBROOME TRUST
TR00053,BRINE MULTI ACADEMY TRUST,136279,02/09/2010,TR00053,BRINE MULTI ACADEMY TRUST
SP01243,CORNERSTONE ACADEMY TRUST,136280,01/03/2015,TR00311,CORNERSTONE ACADEMY TRUST
SP00293,THE KEMNAL ACADEMIES TRUST,136281,01/09/2010,TR01192,THE KEMNAL ACADEMIES TRUST
TR00851,THE GILES ACADEMY,136282,01/09/2010,TR00851,THE GILES ACADEMY
TR01019,HECKMONDWIKE GRAMMAR SCHOOL ACADEMY TRUST,136283,01/09/2010,TR01019,HECKMONDWIKE GRAMMAR SCHOOL ACADEMY TRUST
TR00619,CUCKOO HALL ACADEMIES TRUST,136284,01/09/2010,TR00619,CUCKOO HALL ACADEMIES TRUST
TR01883,SEATON ACADEMY,136285,01/09/2010,TR01883,SEATON ACADEMY
SP00571,SWALE ACADEMIES TRUST,136286,01/09/2010,TR02230,SWALE ACADEMIES TRUST
TR02342,UFFCULME ACADEMY TRUST,136287,01/09/2010,TR02342,UFFCULME ACADEMY TRUST
TR02403,WATFORD GRAMMAR SCHOOL FOR GIRLS,136289,01/09/2010,TR02403,WATFORD GRAMMAR SCHOOL FOR GIRLS
TR01713,QUEEN ELIZABETH'S SCHOOL BARNET,136290,01/09/2010,TR01713,QUEEN ELIZABETH'S SCHOOL BARNET
SP00240,THE SPENCER ACADEMIES TRUST,136291,01/09/2010,TR01987,THE SPENCER ACADEMIES TRUST
TR00589,THE COTSWOLD SCHOOL ACADEMY TRUST,136292,06/09/2010,TR00589,THE COTSWOLD SCHOOL ACADEMY TRUST
TR00864,GODDARD PARK COMMUNITY PRIMARY SCHOOL ACADEMY TRUST,136293,22/09/2010,TR00864,GODDARD PARK COMMUNITY PRIMARY SCHOOL ACADEMY TRUST
TR01124,HUISH EPISCOPI ACADEMY,136294,02/09/2010,TR01124,HUISH EPISCOPI ACADEMY
SP01643,VECTOR LEARNING TRUST,136295,01/09/2010,TR01101,VECTOR LEARNING TRUST
TR00961,HARDENHUISH SCHOOL LIMITED,136296,01/09/2010,TR00961,HARDENHUISH SCHOOL LIMITED
TR02356,URMSTON GRAMMAR,136297,01/09/2010,TR02356,URMSTON GRAMMAR
TR00445,THE CHARTER SCHOOLS EDUCATIONAL TRUST,136298,01/09/2010,TR00445,THE CHARTER SCHOOLS EDUCATIONAL TRUST
TR01524,NORTHAMPTON SCHOOL FOR BOYS,136299,01/09/2010,TR01524,NORTHAMPTON SCHOOL FOR BOYS
TR00305,LEARNER ENGAGEMENT AND ACHIEVEMENT PARTNERSHIP MULTI-ACADEMY TRUST,136301,01/10/2010,TR00305,LEARNER ENGAGEMENT AND ACHIEVEMENT PARTNERSHIP MULTI-ACADEMY TRUST
TR00387,THE CANTERBURY ACADEMY,136302,07/10/2010,TR00387,THE CANTERBURY ACADEMY
TR01598,PARK HALL INFANT ACADEMY,136303,01/10/2010,TR01598,PARK HALL INFANT ACADEMY
SP00293,THE KEMNAL ACADEMIES TRUST,136304,01/11/2010,TR01192,THE KEMNAL ACADEMIES TRUST
TR01055,HIGHSTED ACADEMY TRUST,136305,01/10/2010,TR01055,HIGHSTED ACADEMY TRUST
TR01932,SIR THOMAS RICH'S SCHOOL,136306,01/10/2010,TR01932,SIR THOMAS RICH'S SCHOOL
TR01050,HIGHDOWN SCHOOL AND SIXTH FORM CENTRE,136307,01/11/2010,TR01050,HIGHDOWN SCHOOL AND SIXTH FORM CENTRE
SP00021,ASHMOLE ACADEMY TRUST LTD,136308,01/10/2010,TR00100,ASHMOLE ACADEMY TRUST LTD
TR01239,THE KINGSDALE FOUNDATION,136309,01/11/2010,TR01239,THE KINGSDALE FOUNDATION
SP00588,TUDOR GRANGE ACADEMIES TRUST,136310,01/10/2010,TR02332,TUDOR GRANGE ACADEMIES TRUST
SP00807,MIDSOMER NORTON SCHOOLS PARTNERSHIP,136311,01/10/2010,TR01435,MIDSOMER NORTON SCHOOLS PARTNERSHIP
SP01624,THE LEARNING ACADEMY TRUST,136312,01/11/2010,TR02317,THE LEARNING ACADEMY TRUST
SP00567,THE THINKING SCHOOLS ACADEMY TRUST,136313,01/11/2010,TR02276,THE THINKING SCHOOLS ACADEMY TRUST
TR01708,"QUEEN ELIZABETH'S GRAMMAR, ALFORD - A SELECTIVE ACADEMY LIMITED",136315,01/10/2010,TR01708,"QUEEN ELIZABETH'S GRAMMAR, ALFORD - A SELECTIVE ACADEMY LIMITED"
TR00805,FOREST ACADEMY,136316,01/11/2010,TR00805,FOREST ACADEMY
TR01871,SANDWICH TECHNOLOGY SCHOOL,136317,01/11/2010,TR01871,SANDWICH TECHNOLOGY SCHOOL
SP00126,ASPIRE ACADEMY TRUST,136318,01/11/2010,TR00579,ASPIRE ACADEMY TRUST
SP00148,CHILTERN LEARNING TRUST,136319,01/09/2013,TR00480,CHILTERN LEARNING TRUST
TR02142,ST PATRICK'S CHURCH OF ENGLAND PRIMARY ACADEMY,136320,01/11/2010,TR02142,ST PATRICK'S CHURCH OF ENGLAND PRIMARY ACADEMY
SP00582,TORQUAY BOYS’ GRAMMAR SCHOOL MULTI-ACADEMY TRUST,136321,01/11/2010,TR02307,TORQUAY BOYS' GRAMMAR SCHOOL
SP00447,UNITY SCHOOLS PARTNERSHIP,136322,01/11/2010,TR01862,UNITY SCHOOLS PARTNERSHIP
SP00794,JOHN TAYLOR MAT,136323,01/11/2010,TR01177,JOHN TAYLOR MAT
SP00234,FULSTON MANOR ACADEMIES TRUST,136324,01/10/2010,TR00828,FULSTON MANOR ACADEMIES TRUST
SP00732,SAFFRON ACADEMY TRUST,136325,01/09/2017,TR01848,SAFFRON ACADEMY TRUST
SP00451,DELTA ACADEMIES TRUST,136326,01/11/2010,TR01879,DELTA ACADEMIES TRUST
SP00306,KINGSMEAD SCHOOL,136327,01/03/2015,TR01243,KINGSMEAD SCHOOL
SP00732,SAFFRON ACADEMY TRUST,136328,01/09/2017,TR01848,SAFFRON ACADEMY TRUST
TR00930,GURU NANAK SIKH ACADEMY LIMITED,136329,01/11/2010,TR00930,GURU NANAK SIKH ACADEMY LIMITED
TR02380,WALES HIGH SCHOOL ACADEMY TRUST,136331,01/10/2010,TR02380,WALES HIGH SCHOOL ACADEMY TRUST
TR00613,CROSSHALL INFANT SCHOOL ACADEMY TRUST,136332,01/10/2010,TR00613,CROSSHALL INFANT SCHOOL ACADEMY TRUST
SP00020,ARDEN MULTI ACADEMY TRUST,136333,01/10/2010,TR00078,ARDEN MULTI ACADEMY TRUST
TR00188,BETHS GRAMMAR SCHOOL,136334,01/10/2010,TR00188,BETHS GRAMMAR SCHOOL
SP00807,MIDSOMER NORTON SCHOOLS PARTNERSHIP,136335,01/10/2010,TR01435,MIDSOMER NORTON SCHOOLS PARTNERSHIP
SP00965,WESTCOUNTRY SCHOOLS TRUST,136336,05/12/2013,TR01159,WESTCOUNTRY SCHOOLS TRUST
SP00231,FORT PITT THOMAS AVELING ACADEMIES,136337,01/11/2010,TR00810,FORT PITT THOMAS AVELING ACADEMIES
TR00524,CLEVES ACADEMY TRUST,136338,01/11/2010,TR00524,CLEVES ACADEMY TRUST
TR00614,CROSSHALL JUNIOR SCHOOL LIMITED,136339,01/10/2010,TR00614,CROSSHALL JUNIOR SCHOOL LIMITED
TR01865,THE SAXON CROSSES MAT,136340,01/11/2010,TR01865,THE SAXON CROSSES MAT
TR01270,LAMPTON SCHOOL ACADEMY TRUST,136341,01/09/2010,TR01270,LAMPTON SCHOOL ACADEMY TRUST
SP00293,THE KEMNAL ACADEMIES TRUST,136342,01/11/2010,TR01192,THE KEMNAL ACADEMIES TRUST
SP00451,DELTA ACADEMIES TRUST,136343,01/11/2010,TR01879,DELTA ACADEMIES TRUST
TR00387,THE CANTERBURY ACADEMY,136344,07/10/2010,TR00387,THE CANTERBURY ACADEMY
SP00148,CHILTERN LEARNING TRUST,136345,01/06/2018,TR00480,CHILTERN LEARNING TRUST
SP00052,BISHOP CHALLONER CATHOLIC COLLEGE,136347,01/01/2011,TR01169,THE JOHN HENRY NEWMAN CATHOLIC COLLEGE
SP01791,THE GOSFORTH FEDERATED ACADEMIES LTD,136348,01/08/2016,TR00881,THE GOSFORTH FEDERATED ACADEMIES LIMITED
SP00264,BROOK LEARNING TRUST,136349,01/12/2010,TR00325,BROOK LEARNING TRUST
TR00368,CAISTOR GRAMMAR SCHOOL,136350,01/12/2010,TR00368,CAISTOR GRAMMAR SCHOOL
SP01995,THE PATHWAY ACADEMY TRUST,136351,01/09/2018,TR03202,THE PATHWAY ACADEMY TRUST
SP01791,THE GOSFORTH FEDERATED ACADEMIES LTD,136352,01/08/2016,TR00881,THE GOSFORTH FEDERATED ACADEMIES LIMITED
SP00404,PATE'S GRAMMAR SCHOOL,136353,01/08/2016,TR01618,PATE'S GRAMMAR SCHOOL
SP00061,ABBEY ACADEMIES TRUST,136354,01/12/2010,TR00261,ABBEY ACADEMIES TRUST
TR00625,DARRICK WOOD SCHOOL,136355,01/12/2010,TR00625,DARRICK WOOD SCHOOL
SP00211,RIGHTFORSUCCESS TRUST,136356,01/10/2017,TR00718,RIGHTFORSUCCESS TRUST
SP01997,LUNESDALE LEARNING TRUST,136357,01/12/2010,TR01707,LUNESDALE LEARNING TRUST
TR00286,BRANSTON ACADEMY TRUST,136358,01/12/2010,TR00286,BRANSTON ACADEMY TRUST
TR00627,DARTFORD GRAMMAR SCHOOL,136359,01/12/2010,TR00627,DARTFORD GRAMMAR SCHOOL
TR00458,CHELLASTON ACADEMY,136360,01/12/2010,TR00458,CHELLASTON ACADEMY
SP00428,REDHILL ACADEMY TRUST,136361,01/12/2010,TR01767,REDHILL ACADEMY TRUST
SP00658,RAY TRUST,136362,01/03/2017,TR03724,RAY ACADEMY TRUST
SP00658,RAY TRUST,136364,01/03/2017,TR03724,RAY ACADEMY TRUST
SP00272,FYLDE COAST TEACHING SCHOOL LTD,136365,01/11/2015,TR00836,FYLDE COAST ACADEMY TRUST
TR00548,COLYTON GRAMMAR SCHOOL ACADEMY TRUST,136366,01/01/2011,TR00548,COLYTON GRAMMAR SCHOOL ACADEMY TRUST
SP01378,EDUCATION SOUTH WEST,136367,01/01/2011,TR01237,EDUCATION SOUTH WEST
TR01612,PARKSTONE GRAMMAR SCHOOL TRUST,136368,01/01/2011,TR01612,PARKSTONE GRAMMAR SCHOOL TRUST
TR00191,BEXLEY GRAMMAR SCHOOL,136369,01/01/2011,TR00191,BEXLEY GRAMMAR SCHOOL
TR02481,WIGMORE SCHOOL,136374,01/01/2011,TR02481,WIGMORE SCHOOL
SP00851,THE GREETLAND ACADEMY TRUST,136375,23/05/2013,TR00915,THE GREETLAND ACADEMY TRUST
TR01602,PARK ROAD ACADEMY PRIMARY SCHOOL,136376,01/01/2011,TR01602,PARK ROAD ACADEMY PRIMARY SCHOOL
TR02418,WELLINGTON SCHOOL,136377,01/01/2011,TR02418,WELLINGTON SCHOOL
TR02415,WELLACRE TECHNOLOGY ACADEMY TRUST,136378,01/01/2011,TR02415,WELLACRE TECHNOLOGY ACADEMY TRUST
TR01057,HIGHWORTH GRAMMAR SCHOOL TRUST,136379,01/01/2011,TR01057,HIGHWORTH GRAMMAR SCHOOL TRUST
SP00965,WESTCOUNTRY SCHOOLS TRUST,136380,01/09/2017,TR01159,WESTCOUNTRY SCHOOLS TRUST
TR01271,LANCASTER GIRLS' GRAMMAR SCHOOL,136381,01/01/2011,TR01271,LANCASTER GIRLS' GRAMMAR SCHOOL
TR00449,CHATHAM & CLARENDON GRAMMAR SCHOOL,136382,01/01/2011,TR00449,CHATHAM & CLARENDON GRAMMAR SCHOOL
TR00244,BODMIN COLLEGE,136383,01/01/2011,TR00244,BODMIN COLLEGE
SP01634,NEWQUAY EDUCATION TRUST,136384,01/09/2015,TR01503,NEWQUAY EDUCATION TRUST
TR02466,WHITBURN CHURCH OF ENGLAND ACADEMY,136386,01/01/2011,TR02466,WHITBURN CHURCH OF ENGLAND ACADEMY
TR01554,THE OCKENDON ACADEMY,136387,01/01/2011,TR01554,THE OCKENDON ACADEMY
TR00506,CHURSTON FERRERS GRAMMAR SCHOOL,136388,01/01/2011,TR00506,CHURSTON FERRERS GRAMMAR SCHOOL
TR01288,LAVINGTON SCHOOL LIMITED,136389,01/01/2011,TR01288,LAVINGTON SCHOOL LIMITED
TR00529,CLITHEROE ROYAL GRAMMAR SCHOOL,136390,01/01/2011,TR00529,CLITHEROE ROYAL GRAMMAR SCHOOL
TR01968,SOUTH WILTS GRAMMAR SCHOOL FOR GIRLS,136391,01/01/2011,TR01968,SOUTH WILTS GRAMMAR SCHOOL FOR GIRLS
SP00556,THE GORSE ACADEMIES TRUST,136392,01/01/2011,TR00878,THE GORSE ACADEMIES TRUST
TR02151,ST STEPHEN'S ACADEMY CANTERBURY,136393,01/01/2011,TR02151,ST STEPHEN'S ACADEMY CANTERBURY
SP00396,OUTWOOD GRANGE ACADEMIES TRUST,136394,01/07/2018,TR01585,OUTWOOD GRANGE ACADEMIES TRUST
SP00320,LEVER EDGE PRIMARY ACADEMY,136395,01/01/2011,TR01308,LEVER EDGE PRIMARY ACADEMY
TR00337,THE BROXBOURNE SCHOOL,136396,01/01/2011,TR00337,THE BROXBOURNE SCHOOL
TR01230,"THE KING'S (THE CATHEDRAL) SCHOOL, PETERBOROUGH",136398,01/01/2011,TR01230,"THE KING'S (THE CATHEDRAL) SCHOOL, PETERBOROUGH"
TR01170,JOHN KYRLE HIGH SCHOOL & SIXTH FORM CENTRE,136399,01/01/2011,TR01170,JOHN KYRLE HIGH SCHOOL & SIXTH FORM CENTRE
SP00597,UNIVERSITY OF BRIGHTON (HASTINGS ACADEMIES TRUST),136400,01/09/2011,TR00985,UNIVERSITY OF BRIGHTON ACADEMIES TRUST
SP00597,UNIVERSITY OF BRIGHTON (HASTINGS ACADEMIES TRUST),136401,01/09/2011,TR00985,UNIVERSITY OF BRIGHTON ACADEMIES TRUST
TR02481,WIGMORE SCHOOL,136405,01/01/2011,TR02481,WIGMORE SCHOOL
SP00376,NINESTILES ACADEMY TRUST LIMITED,136406,01/01/2011,TR01509,NINESTILES ACADEMY TRUST LIMITED
SP00144,DE LA SALLE ORDER,136409,01/01/2011,TR00636,DE LA SALLE ACADEMY TRUST
SP01332,WIRRAL ACADEMY TRUST,136411,01/04/2015,TR02698,WIRRAL ACADEMY TRUST
TR00460,CHELMSFORD COUNTY HIGH SCHOOL FOR GIRLS,136412,01/01/2011,TR00460,CHELMSFORD COUNTY HIGH SCHOOL FOR GIRLS
TR01065,HILLYFIELD PRIMARY ACADEMY,136413,01/01/2011,TR01065,HILLYFIELD PRIMARY ACADEMY
SP01186,THE DE FERRERS TRUST,136414,01/03/2015,TR00635,THE DE FERRERS TRUST
TR02487,WILLIAM FARR CHURCH OF ENGLAND COMPREHENSIVE SCHOOL,136415,01/01/2011,TR02487,WILLIAM FARR CHURCH OF ENGLAND COMPREHENSIVE SCHOOL
TR00640,DEBENHAM HIGH SCHOOL,136416,01/01/2011,TR00640,DEBENHAM HIGH SCHOOL
TR02304,TONBRIDGE GRAMMAR SCHOOL,136417,01/01/2011,TR02304,TONBRIDGE GRAMMAR SCHOOL
TR00556,MIDDLESEX LEARNING TRUST,136418,01/01/2011,TR00556,MIDDLESEX LEARNING TRUST
SP00201,DR CHALLONER'S GRAMMAR SCHOOL,136419,01/01/2011,TR00684,DR CHALLONER'S GRAMMAR SCHOOL
SP00729,UPTON COURT GRAMMAR SCHOOL,136420,01/01/2011,TR02354,PIONEER EDUCATIONAL TRUST
SP00018,ARCHDIOCESE OF LIVERPOOL,136421,01/09/2011,TR01111,NEWTON ACADEMY TRUST
SP01698,PRIORSLEE MULTI-ACADEMY TRUST,136439,01/01/2016,TR01684,PRIORSLEE MULTI-ACADEMY TRUST
TR00798,THE FLITCH GREEN ACADEMY,136441,01/02/2011,TR00798,THE FLITCH GREEN ACADEMY
SP01125,CHILFORD HUNDRED EDUCATION TRUST,136442,01/02/2011,TR01324,CHILFORD HUNDRED EDUCATION TRUST
TR01971,SOUTHEND HIGH SCHOOL FOR BOYS ACADEMY TRUST,136443,01/02/2011,TR01971,SOUTHEND HIGH SCHOOL FOR BOYS ACADEMY TRUST
TR01972,SOUTHEND HIGH SCHOOL FOR GIRLS ACADEMY TRUST,136444,01/02/2011,TR01972,SOUTHEND HIGH SCHOOL FOR GIRLS ACADEMY TRUST
TR01689,THE PRIORY PRIMARY ACADEMY TRUST,136447,01/02/2011,TR01689,THE PRIORY PRIMARY ACADEMY TRUST
TR01193,KENDRICK SCHOOL,136448,01/02/2011,TR01193,KENDRICK SCHOOL
TR01756,READING SCHOOL,136449,01/02/2011,TR01756,READING SCHOOL
SP00519,THE PLATANOS TRUST,136450,01/02/2011,TR01654,THE PLATANOS TRUST
SP00538,NORTH EAST LEARNING TRUST,136451,01/02/2011,TR01914,NORTH EAST LEARNING TRUST
SP01345,PARADIGM TRUST,136453,01/09/2015,TR00763,PARADIGM TRUST
SP00881,KINGSBRIDGE EDUCATIONAL TRUST,136454,01/09/2016,TR03637,KINGSBRIDGE EDUCATIONAL TRUST
TR02407,WEALD OF KENT GRAMMAR SCHOOL ACADEMY TRUST,136455,01/02/2011,TR02407,WEALD OF KENT GRAMMAR SCHOOL ACADEMY TRUST
SP00293,THE KEMNAL ACADEMIES TRUST,136456,01/02/2011,TR01192,THE KEMNAL ACADEMIES TRUST
SP01157,CHURCHEND PRIMARY ACADEMY TRUST,136457,01/02/2011,TR00503,CHURCHEND PRIMARY ACADEMY TRUST
TR00061,THE HAMBLIN EDUCATION TRUST,136458,01/02/2011,TR00061,THE HAMBLIN EDUCATION TRUST
SP00563,COMMUNITY ACADEMIES TRUST,136459,01/02/2011,TR00552,COMMUNITY ACADEMIES TRUST
SP00495,ST JOSEPH'S COLLEGE EDMUND RICE ACADEMY TRUST,136460,01/02/2011,TR02088,ST. JOSEPH'S COLLEGE EDMUND RICE ACADEMY TRUST
TR01579,ACCORD MULTI ACADEMY TRUST,136462,01/02/2011,TR01579,ACCORD MULTI ACADEMY TRUST
SP00120,THE CAM ACADEMY TRUST,136463,01/02/2011,TR00550,THE CAM ACADEMY TRUST
SP01398,EDUCATION FOR THE 21ST CENTURY,136464,01/05/2018,TR00727,EDUCATION FOR THE 21ST CENTURY
TR01037,HERNE BAY HIGH SCHOOL,136465,01/03/2011,TR01037,HERNE BAY HIGH SCHOOL
SP01314,AQUINAS CHURCH OF ENGLAND EDUCATION TRUST LIMITED,136466,01/03/2011,TR00322,AQUINAS CHURCH OF ENGLAND EDUCATION TRUST LIMITED
TR00162,CHISLEHURST SCHOOL FOR GIRLS,136467,01/03/2011,TR00162,CHISLEHURST SCHOOL FOR GIRLS
SP01898,THE DENBIGH ALLIANCE,136468,01/03/2011,TR00643,THE DENBIGH ALLIANCE
TR01681,THE PRINCE HENRY'S HIGH SCHOOL ACADEMY TRUST,136469,01/03/2011,TR01681,THE PRINCE HENRY'S HIGH SCHOOL ACADEMY TRUST
SP00005,SHARNBROOK ACADEMY FEDERATION,136470,01/02/2011,TR01894,SHARNBROOK ACADEMY FEDERATION
SP00005,SHARNBROOK ACADEMY FEDERATION,136471,01/02/2011,TR01894,SHARNBROOK ACADEMY FEDERATION
TR00125,BALCARRAS SCHOOL,136474,01/02/2011,TR00125,BALCARRAS SCHOOL
TR02428,THE WEST GRANTHAM ACADEMIES TRUST,136476,01/02/2011,TR02428,THE WEST GRANTHAM ACADEMIES TRUST
TR02428,THE WEST GRANTHAM ACADEMIES TRUST,136478,01/02/2011,TR02428,THE WEST GRANTHAM ACADEMIES TRUST
SP00143,THE DAVID ROSS EDUCATION TRUST,136479,01/09/2013,TR00633,THE DAVID ROSS EDUCATION TRUST
SP01742,THE HAWKSMOOR LEARNING TRUST,136480,01/08/2016,TR01508,THE HAWKSMOOR LEARNING TRUST
SP00657,SAPIENTIA EDUCATION TRUST,136481,01/11/2016,TR02551,SAPIENTIA EDUCATION TRUST
TR01075,HOCKERILL COLLEGE ACADEMY TRUST,136482,01/02/2011,TR01075,HOCKERILL COLLEGE ACADEMY TRUST
TR01563,OLDFIELD SCHOOL,136483,01/02/2011,TR01563,OLDFIELD SCHOOL
TR01826,ROYAL GRAMMAR SCHOOL HIGH WYCOMBE,136484,01/02/2011,TR01826,ROYAL GRAMMAR SCHOOL HIGH WYCOMBE
SP00047,WISE ACADEMIES,136486,01/03/2011,TR02510,WISE ACADEMIES
SP00047,WISE ACADEMIES,136487,01/03/2011,TR02510,WISE ACADEMIES
SP00867,TOVE LEARNING TRUST,136488,01/03/2011,TR01990,TOVE LEARNING TRUST
TR00928,GUILSBOROUGH MULTI ACADEMY TRUST,136489,01/03/2011,TR00928,GUILSBOROUGH MULTI ACADEMY TRUST
SP00892,SOUTH EAST ESSEX ACADEMY TRUST,136490,01/03/2011,TR02448,SOUTH EAST ESSEX ACADEMY TRUST
TR00634,DE ASTON SCHOOL ACADEMY TRUST,136491,01/03/2011,TR00634,DE ASTON SCHOOL ACADEMY TRUST
TR00281,BRADWORTHY PRIMARY ACADEMY,136492,01/03/2011,TR00281,BRADWORTHY PRIMARY ACADEMY
TR02252,TEIGNMOUTH LEARNING TRUST,136493,01/03/2011,TR02252,TEIGNMOUTH LEARNING TRUST
SP01378,EDUCATION SOUTH WEST,136494,01/01/2017,TR01237,EDUCATION SOUTH WEST
TR02252,TEIGNMOUTH LEARNING TRUST,136495,01/03/2011,TR02252,TEIGNMOUTH LEARNING TRUST
TR00651,DEVONPORT HIGH SCHOOL FOR BOYS ACADEMY TRUST,136496,01/03/2011,TR00651,DEVONPORT HIGH SCHOOL FOR BOYS ACADEMY TRUST
SP01620,RED KITE LEARNING TRUST,136497,01/03/2011,TR00969,RED KITE LEARNING TRUST
TR01855,SALE GRAMMAR SCHOOL,136498,01/03/2011,TR01855,SALE GRAMMAR SCHOOL
TR00066,AMHERST SCHOOL (ACADEMY) TRUST,136499,01/03/2011,TR00066,AMHERST SCHOOL (ACADEMY) TRUST
TR00225,BISHOP WORDSWORTH'S CHURCH OF ENGLAND GRAMMAR SCHOOL FOR BOYS,136500,01/03/2011,TR00225,BISHOP WORDSWORTH'S CHURCH OF ENGLAND GRAMMAR SCHOOL FOR BOYS
TR01930,SIR ROGER MANWOOD'S SCHOOL,136501,01/03/2011,TR01930,SIR ROGER MANWOOD'S SCHOOL
TR00721,THE ECCLESBOURNE SCHOOL,136505,01/03/2011,TR00721,THE ECCLESBOURNE SCHOOL
TR02308,TORQUAY GIRLS' GRAMMAR SCHOOL,136506,01/02/2011,TR02308,TORQUAY GIRLS' GRAMMAR SCHOOL
SP00975,WEST NORFOLK ACADEMIES TRUST,136515,01/04/2011,TR02565,WEST NORFOLK ACADEMIES TRUST
TR01502,NEWPORT GIRLS' HIGH SCHOOL ACADEMY TRUST,136516,01/04/2011,TR01502,NEWPORT GIRLS' HIGH SCHOOL ACADEMY TRUST
SP00426,IMPACT MULTI ACADEMY TRUST,136517,01/04/2011,TR01739,IMPACT MULTI ACADEMY TRUST
TR01461,MOTTRAM ST. ANDREW PRIMARY ACADEMY,136518,01/04/2011,TR01461,MOTTRAM ST. ANDREW PRIMARY ACADEMY
TR00995,HAYDON SCHOOL,136519,01/04/2011,TR00995,HAYDON SCHOOL
TR00170,BEECHEN CLIFF SCHOOL,136520,01/04/2011,TR00170,BEECHEN CLIFF SCHOOL
TR01277,LANGLEY GRAMMAR SCHOOL,136521,01/04/2011,TR01277,LANGLEY GRAMMAR SCHOOL
TR00602,CRANFORD COMMUNITY COLLEGE,136522,01/04/2011,TR00602,CRANFORD COMMUNITY COLLEGE
SP00866,TRURO & PENWITH ACADEMY TRUST,136523,01/09/2018,TR02603,TRURO & PENWITH ACADEMY TRUST
SP01269,CAMBORNE SCIENCE & INTERNATIONAL ACADEMY,136524,01/08/2016,TR00374,THE CSIA TRUST
SP01967,SWIFT ACADEMIES,136525,09/03/2017,TR01139,SWIFT ACADEMIES
SP00670,THE QUEEN KATHERINE SCHOOL,136526,01/04/2011,TR01714,THE QUEEN KATHERINE SCHOOL MULTI ACADEMY TRUST
SP00957,CORINIUM EDUCATION TRUST,136527,09/04/2018,TR00508,CORINIUM EDUCATION TRUST
SP01336,THE ROBINSWOOD ACADEMY TRUST,136528,01/04/2011,TR01805,THE ROBINSWOOD ACADEMY TRUST
TR02220,SUNBURY MANOR SCHOOL,136529,01/04/2011,TR02220,SUNBURY MANOR SCHOOL
SP00728,CATMOSE FEDERATION ACADEMY,136530,01/04/2011,TR00420,RUTLAND AND DISTRICT SCHOOLS' FEDERATION
SP01812,WEYDON MULTI ACADEMY TRUST,136531,01/08/2016,TR02463,WEYDON MULTI ACADEMY TRUST
TR00101,ASHPERTON PRIMARY ACADEMY TRUST,136532,01/04/2011,TR00101,ASHPERTON PRIMARY ACADEMY TRUST
SP01634,NEWQUAY EDUCATION TRUST,136533,01/09/2015,TR01503,NEWQUAY EDUCATION TRUST
SP00244,GLF SCHOOLS,136534,01/04/2011,TR00860,GLF SCHOOLS
TR00013,THE ACADEMY OF LINCOLN TRUST,136537,01/04/2011,TR00013,THE ACADEMY OF LINCOLN TRUST
SP00719,TRINITAS ACADEMY TRUST,136538,01/04/2011,TR02322,TRINITAS ACADEMY TRUST
TR00717,EATON BRAY ACADEMY,136539,01/04/2011,TR00717,EATON BRAY ACADEMY
SP01398,EDUCATION FOR THE 21ST CENTURY,136540,01/04/2011,TR00727,EDUCATION FOR THE 21ST CENTURY
TR01872,SANDYE PLACE ACADEMY,136541,01/04/2011,TR01872,SANDYE PLACE ACADEMY
TR00979,HARTWELL PRIMARY SCHOOL,136542,01/04/2011,TR00979,HARTWELL PRIMARY SCHOOL
TR00226,THE BISHOPS' BLUE COAT CHURCH OF ENGLAND HIGH SCHOOL,136543,01/04/2011,TR00226,THE BISHOPS' BLUE COAT CHURCH OF ENGLAND HIGH SCHOOL
SP00344,"HOPE LEARNING TRUST, YORK",136544,01/08/2016,TR01418,"HOPE LEARNING TRUST, YORK"
SP00869,CHARLES DARWIN ACADEMY TRUST,136545,01/04/2011,TR00440,CHARLES DARWIN ACADEMY TRUST
SP00639,I-TRUST EDUCATION,136547,01/04/2011,TR02473,I-TRUST EDUCATION
TR00328,BROOKFIELD SCHOOL ACADEMY TRUST,136548,01/04/2011,TR00328,BROOKFIELD SCHOOL ACADEMY TRUST
SP00042,ST BART'S MULTI ACADEMY TRUST,136549,01/03/2018,TR03120,ST BART'S MULTI ACADEMY TRUST
TR00029,UNITY CHURCH OF ENGLAND MULTI ACADEMY TRUST,136550,01/04/2011,TR00029,UNITY CHURCH OF ENGLAND MULTI ACADEMY TRUST
SP00592,UNITED LEARNING TRUST,136551,01/10/2017,TR02343,UNITED LEARNING TRUST
SP01773,GOLDINGTON ACADEMY TRUST,136552,01/04/2011,TR00869,GOLDINGTON ACADEMY TRUST
SP00863,NORTH WEST ACADEMIES TRUST,136553,01/10/2017,TR02618,NORTH WEST ACADEMIES TRUST LIMITED
TR00622,DAME ALICE OWEN'S SCHOOL,136554,01/04/2011,TR00622,DAME ALICE OWEN'S SCHOOL
SP00293,THE KEMNAL ACADEMIES TRUST,136555,01/04/2011,TR01192,THE KEMNAL ACADEMIES TRUST
